Date,Wig,Wig20,PlnChfRate,PlnEurRate,PlnGbpRate,PlnUsdRate,CpiChf,CpiGbp,CpiPln,CpiUsd,CpiEur,InterestRatePln,PublicDebtPL,POL_DebtPerGDP,POL_PopulationGrowth,POL_Unemployment,POL_GDP_Growth,POL_GDP,POL_GDP_PC,POL_GDP_PPP,POL_GDP_PPP_PC,EU_GDP_Growth,EU_GDP,EU_GDP_PC,EU_GDP_PPP,EU_GDP_PPP_PC,Lse,Nasdaq,Nyse,
16.05.2011,48251.03,2845.94,2.4618,3.8146,5.5501,3.1521,0.2313,3.8561,4.2394,3.1568,2.7,4.5,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,814.293213,2782.310059,8336.589844,
15.05.2011,,,2.4567,3.8062,5.5549,3.1321,0.2313,3.8561,4.2394,3.1568,2.7,4.5,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,814.293213,2782.310059,8336.589844,
14.05.2011,,,2.4607,3.8085,5.5794,3.1542,0.2313,3.8561,4.2394,3.1568,2.7,4.5,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,814.293213,2782.310059,8336.589844,
13.05.2011,48002.58,2822.57,2.4489,3.7933,5.5292,3.1229,0.2313,3.8561,4.2394,3.1568,2.7,4.5,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,762.248413,2828.469971,8371.669922,
12.05.2011,48121.71,2829.83,2442,3.7793,5.5052,3.1353,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,754.418701,2863.040039,8456.179688,
11.05.2011,48511.51,2857.03,2.4479,3779,5.5285,3128,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,765.932983,2845.060059,8428.089844,
10.05.2011,48719.72,2869.32,2.4474,3775,5.5178,3.1228,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,762.248413,2871.889893,8550.490234,
09.05.2011,48290.74,2835.49,2.4644,3.8094,5.5329,3.1507,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,760.866699,2843.25,8478.19043,
08.05.2011,,,2.4552,3.8008,5.5152,3.1416,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,760.866699,2843.25,8478.19043,
07.05.2011,,,2.4784,3.8451,5.5925,3.1858,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,760.866699,2843.25,8478.19043,
06.05.2011,48704.54,2867.19,2.4868,3.8618,5627,3.2488,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,770.078186,2827.560059,8425.900391,
05.05.2011,48650.63,2858.91,2.4834,3861,5.6164,3.2582,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,778.829102,2814.719971,8397.400391,
04.05.2011,48950.08,2878.44,2.4788,3.8598,5.6253,3.2613,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,792.646301,2828.22998,8506.610352,
03.05.2011,,,2.4748,3.8584,5.5919,3257,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,800.015381,2841.620117,8584.679688,
02.05.2011,49519.56,2919.81,2.4649,3.8403,5.6018,3.2262,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,800.015381,2864.080078,8649.610352,
01.05.2011,,,2.4613,3833,5.6042,3.2308,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,800.015381,2864.080078,8649.610352,
30.04.2011,,,2.4671,3.8404,5.6187,3.2325,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,800.015381,2864.080078,8649.610352,
29.04.2011,49362.42,2913.13,2.4652,3.8333,5.6273,3.2393,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,802.77887,2873.540039,8671.410156,
28.04.2011,49571.88,2932.62,2.4686,3.8348,5.6502,3.2245,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,802.77887,2872.530029,8639.730469,
27.04.2011,49375.91,2917.34,2.4752,3.8431,5.6512,3.2101,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,806.924011,2869.879883,8609.280273,
26.04.2011,49510.74,2927.04,2.4962,3.8704,5.6872,3.2215,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,805.081726,2847.540039,8554.990234,
25.04.2011,,,2.5066,3.8731,5.7172,3.2257,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,805.081726,2825.879883,8485.25,
24.04.2011,,,2.4927,3.8456,5.6674,3196,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,805.081726,2825.879883,8485.25,
23.04.2011,,,2.4816,3.8321,5.6458,3.1865,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,805.081726,2825.879883,8485.25,
22.04.2011,,,2479,3.8223,5.6685,3206,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,805.081726,2825.879883,8485.25,
21.04.2011,49288.8,2908.02,2501,3.8511,5.7223,3.2435,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,802.318298,2820.159912,8504.360352,
20.04.2011,49552.91,2925.83,2.5126,3.8652,5.7373,3.2817,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,803.700012,2802.51001,8457.650391,
19.04.2011,48996.71,2888.09,2.5108,3.8628,5.7239,3.2828,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,797.252014,2744.969971,8332.030273,
18.04.2011,48730.9,2872.7,2.4944,3842,5.6729,3.2742,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,790.343384,2735.379883,8277.110352,
17.04.2011,,,2.4877,3833,5.6555,3.2555,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,790.343384,2735.379883,8277.110352,
16.04.2011,,,2.4995,3.8594,5.7092,3.2979,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,790.343384,2735.379883,8277.110352,
15.04.2011,49402.2,2917.21,2.5139,3.8814,5729,3.3138,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,801.857727,2764.649902,8400.30957,
14.04.2011,49234.98,2906.85,2541,3.9318,5.7782,3.3366,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,798.173096,2760.219971,8374.160156,
13.04.2011,49567.83,2923.8,2522,3.9053,5.7116,3.3165,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,803.700012,2761.52002,8367.30957,
12.04.2011,49038.75,2890.82,2.5154,3.8933,5.6816,3.2957,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,809.6875,2744.790039,8360.459961,
11.04.2011,49332.42,2908.38,2.5294,3.9102,5.7112,3.3426,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,810.608582,2771.51001,8445.769531,
10.04.2011,,,2.5274,3.9174,5.7276,3.3346,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,810.608582,2771.51001,8445.769531,
09.04.2011,,,2.5294,3924,5.7396,3.3303,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,810.608582,2771.51001,8445.769531,
08.04.2011,49341.22,2903.53,2.5498,3.9515,5769,3.3501,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,802.318298,2780.419922,8483.94043,
07.04.2011,49707.03,2928.95,2565,3.9705,5.8103,3.3954,0.2313,3.8561,4.2394,3.1568,2.7,4.25,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,794.949097,2796.139893,8489.330078,
06.04.2011,49640.77,2928.19,2.5701,3.98,5.7941,3.3669,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,800.476013,2799.820068,8508.230469,
05.04.2011,48980.17,2884.4,2.5704,3976,5.8278,3.4055,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,793.106812,2791.189941,8488.389648,
04.04.2011,48886.46,2883.35,2.5747,3.9804,5.8574,3.4075,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,789.882813,2789.189941,8482.410156,
03.04.2011,,,2.5737,3.9776,5.8823,3.3915,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,789.882813,2789.189941,8482.410156,
02.04.2011,,,2596,4001,5.9331,3.4177,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,789.882813,2789.189941,8482.410156,
01.04.2011,48807.54,2877.24,2.5964,3.9958,5.9448,3.3988,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,788.040527,2789.600098,8469.339844,
31.03.2011,48061.66,2816.96,2.6135,4026,5972,3.4181,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,766.854187,2781.070068,8404.980469,
30.03.2011,47905.39,2806.43,2.5882,3.9944,5.9102,3.3955,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,771.920471,2776.790039,8416.69043,
29.03.2011,47947.96,2816.07,2.6087,4.0264,5.9523,3.4301,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,776.065613,2756.889893,8345.379883,
28.03.2011,48074.49,2828.42,2.6075,4022,5.9435,3.4039,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,783.434814,2730.679932,8296.519531,
27.03.2011,,,2.5733,3.9751,5.8812,3.3293,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,783.434814,2730.679932,8296.519531,
26.03.2011,,,2.5697,3.9685,5.8476,3.2893,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,783.434814,2730.679932,8296.519531,
25.03.2011,47899.25,2813.89,2.5646,3.9629,5.8222,3.2978,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,791.725098,2743.060059,8321.780273,
24.03.2011,47432.68,2781.98,2.5813,3.9893,5.8844,3.3067,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,785.737671,2736.419922,8311.610352,
23.03.2011,47214.53,2768.96,2.5819,3.99,5.8522,3.2831,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,770.078186,2698.300049,8248.830078,
22.03.2011,47201.62,2768.11,2.5837,3.9993,5.8956,3.2967,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,765.932983,2683.870117,8228.410156,
21.03.2011,47550.44,2792.57,2.5448,3936,5.7929,3.2573,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,781.592529,2692.090088,8256.360352,
20.03.2011,,,2.5427,3.9268,5.8012,3.2648,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,781.592529,2692.090088,8256.360352,
19.03.2011,,,2.5269,3.9045,5.7789,3.2706,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,781.592529,2692.090088,8256.360352,
18.03.2011,47293.51,2779.69,2.5241,3.9045,5.7635,3.2421,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,773.302185,2643.669922,8116.399902,
17.03.2011,47000.53,2757.54,2.5123,3898,5.7539,3.2542,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,763.630188,2636.050049,8064.859863,
16.03.2011,46360.64,2714.19,2.5072,3.8899,5.7137,3.2661,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,756.721619,2616.820068,7929.870117,
15.03.2011,46714.38,2748.55,2.5017,3.8886,5.6722,3.2486,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,762.708984,2667.330078,8092.109863,
14.03.2011,47033.35,2757.76,2.5147,3903,5.7057,3.2368,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,775.605103,2700.969971,8193.959961,
13.03.2011,,,2.5381,3934,5.7473,3.2738,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,775.605103,2700.969971,8193.959961,
12.03.2011,,,2.5141,3902,5693,3.2563,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,775.605103,2700.969971,8193.959961,
11.03.2011,46979.17,2749.3,2.5037,3.8763,5.6411,3.2345,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,780.210815,2715.610107,8248.530273,
10.03.2011,47202.58,2760.25,2.5001,3.8693,5.6322,3214,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,778.36853,2701.02002,8200.070313,
09.03.2011,47509.66,2780.27,2.5056,3.8838,5.6369,3.1986,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,800.476013,2751.719971,8379.44043,
08.03.2011,47674.99,2794.73,2.5425,3.9384,5.7311,3.2398,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,811.069214,2765.77002,8394.040039,
07.03.2011,47593.68,2788.23,2.5423,3.9311,5.7666,3.2613,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,811.069214,2745.629883,8337.019531,
06.03.2011,,,2.5329,3.9293,5.8001,3.2857,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,811.069214,2745.629883,8337.019531,
05.03.2011,,,2.5358,3.9322,5.7912,3.2978,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,811.069214,2745.629883,8337.019531,
04.03.2011,47543.56,2783.11,2.5188,3.9158,5.7581,3.2799,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,819.359497,2784.669922,8413.049805,
03.03.2011,47279.35,2762.89,2518,3.9166,5.7281,3.2575,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,823.5047,2798.73999,8465.450195,
02.03.2011,46565.51,2708.54,2.5053,3.9048,5.7217,3239,0.2313,3.8561,4.2394,3.1568,2.8,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,815.214294,2748.070068,8338.759766,
01.03.2011,46349.71,2692.29,2.5097,3.9059,5.7486,3.2515,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,825.346924,2737.409912,8315.849609,
28.02.2011,46692.91,2717.81,2.5,3.8935,5.7219,3.2327,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,829.031494,2782.27002,8438.549805,
27.02.2011,,,2.5141,3.9123,5.7547,3.2436,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,829.031494,2782.27002,8438.549805,
26.02.2011,,,2.5126,3.9083,5.7543,3.2241,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,829.031494,2782.27002,8438.549805,
25.02.2011,46043.72,2673.52,2.5159,3.9065,5.7788,3.1977,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,822.122925,2781.050049,8378.040039,
24.02.2011,45713.97,2653.94,2516,3.9033,5.7818,3.1923,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,822.583496,2737.899902,8276.290039,
23.02.2011,45981.59,2673.86,2507,3.8913,5.7743,3.2014,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,825.807495,2722.98999,8292.919922,
22.02.2011,45701.7,2653.51,2.5135,3896,5.7826,3.2077,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,832.716125,2756.419922,8325.860352,
21.02.2011,45894.9,2661.46,2.5105,3.8936,5.7436,3.1738,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,833.176697,2756.419922,8325.860352,
20.02.2011,,,2.5174,3.8911,5.7642,3.1844,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,833.176697,2756.419922,8325.860352,
19.02.2011,,,2.5447,3.9379,5.8452,3.2036,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,833.176697,2756.419922,8325.860352,
18.02.2011,45915.06,2663.53,2.5429,3.9337,5.8329,3.2023,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,846.533325,2833.949951,8507.900391,
17.02.2011,45685.71,2641.83,2.5497,3.9363,5.8367,3.1911,0.2313,3.8561,4.2394,3.1568,2.7,4,-25124.4,52.1,0.3,12.5,5.042187883,524383000000,13776.61155,862452000000,22658.37732,1.893600904,15765600000000,35768.28989,15203600000000,34493.26507,847.914978,2831.580078,8497.410156,
