Date,Open,High,Low,Close,Volume
2018-05-09,1014.37,1019.29,1014.37,1018.84,3482495802
2018-05-10,1018.91,1024.74,1018.91,1024.13,3023244581
2018-05-11,1024.14,1025.86,1022.72,1024.03,2583147831
2018-05-14,1024.03,1026.84,1023.3,1023.58,2640045827
2018-05-15,1023.54,1023.54,1017.83,1019.91,2935365225
2018-05-16,1019.96,1025.41,1019.96,1024.22,2889164944
2018-05-17,1024.22,1028.15,1024.15,1026.15,3063859009
2018-05-18,1026.14,1026.29,1025,1025.71,2951189598
2018-05-21,1025.72,1031.06,1025.72,1030.78,2690544722
2018-05-22,1030.79,1032.88,1027.82,1028.03,3045017769
2018-05-23,1028.03,1028.03,1024.47,1027.15,2985630577
2018-05-24,1027.06,1027.06,1022.41,1025.67,2925602911
2018-05-25,1025.66,1025.66,1021.99,1023.22,2700763146
2018-05-29,1023.16,1023.16,1015.6,1017.69,3340424461
2018-05-30,1017.88,1027.81,1017.88,1026.81,3166614151
2018-05-31,1026.74,1026.84,1020.7,1021.94,3704579257
2018-06-01,1022.05,1026.61,1022.05,1026.41,3305666847
2018-06-04,1026.42,1030.11,1026.42,1029.34,3036239353
2018-06-05,1029.34,1031.7,1028.39,1031.22,3149069524
2018-06-06,1031.22,1035.21,1031.22,1035.18,3284737327
2018-06-07,1035.21,1037.17,1032.95,1035.01,3301260594
2018-06-08,1035.01,1036.67,1033.46,1036.4,2803754917
2018-06-11,1036.4,1039.92,1036.4,1038.91,2888041112
2018-06-12,1038.95,1041.14,1038.06,1039.17,3036724145
2018-06-13,1039.25,1039.88,1034.83,1035.16,3346016756
2018-06-14,1035.17,1036.94,1033.84,1035.01,3177076573
2018-06-15,1034.89,1034.89,1029.83,1033.19,4724373771
2018-06-18,1032.93,1034.22,1029.91,1034.2,2909452813
2018-06-19,1033.8,1033.8,1026.07,1031.29,3267560730
2018-06-20,1031.31,1035.11,1031.31,1034.64,2963472673
2018-06-21,1034.63,1034.64,1026.32,1026.76,2378798065
2018-06-22,1026.78,1031.72,1026.78,1030.29,4548559864
2018-06-25,1030.29,1030.29,1017.08,1020.43,3293955024
2018-06-26,1020.51,1024.59,1018.25,1023.48,4895663468
2018-06-27,1023.45,1026.11,1014.07,1014.07,3399847625
2018-06-28,1014.06,1015.54,1008.93,1013.12,3106143467
2018-06-29,1013.29,1018.22,1013.29,1013.35,3160380578
2018-07-02,1013.35,1013.35,1006.19,1010.92,2774806530
2018-07-03,1010.92,1017.77,1010.92,1015.12,1752234333
2018-07-05,1015.15,1020.63,1014.43,1019.14,2641860629
2018-07-06,1019.13,1025.03,1017.09,1023.45,2322518868
2018-07-09,1023.47,1028.95,1023.47,1028.82,2727476926
2018-07-10,1028.83,1030.4,1024.84,1028.54,2706754327
2018-07-11,1028.54,1028.54,1019.02,1020.94,2711292900
2018-07-12,1021.05,1023.94,1018.33,1023.34,2559097749
2018-07-13,1023.34,1025.31,1021.24,1023.07,2368317818
2018-07-16,1023.14,1023.22,1016.51,1019.37,2550224649
2018-07-17,1019.35,1022.63,1016.96,1020.16,2685931844
2018-07-18,1020.16,1021.77,1018.02,1021.72,2721161707
2018-07-19,1021.66,1023.79,1019.67,1022.79,2919639108
2018-07-20,1022.79,1023.09,1021.31,1021.82,2898974785
2018-07-23,1021.76,1021.81,1019.33,1020.93,2595213265
2018-07-24,1020.97,1024.79,1019.08,1019.97,3044743877
2018-07-25,1019.98,1023.62,1018.91,1023.57,3194152555
2018-07-26,1023.57,1027.39,1023.14,1025.88,3260600248
2018-07-27,1025.98,1027.72,1018.53,1019.21,3080085290
2018-07-30,1019.21,1021.17,1016.94,1017.12,2906221208
2018-07-31,1017.17,1022.75,1017.17,1021.45,3445160634
2018-08-01,1021.4,1021.4,1015.77,1017.87,3094105099
2018-08-02,1017.87,1019.31,1014.07,1019.28,3157784848
2018-08-03,1019.26,1021.48,1019.16,1020.56,2737069146
2018-08-06,1020.5,1022.53,1019.34,1021.73,2576386943
2018-08-07,1021.9,1025.23,1021.9,1022.67,2835477375
2018-08-08,1022.65,1022.82,1019.74,1021.58,2688423080
2018-08-09,1021.57,1024.08,1021.57,1021.84,2738127372
2018-08-10,1021.81,1021.81,1015.73,1016.55,2883433525
2018-08-13,1016.55,1016.55,1008.73,1010.02,2808999784
2018-08-14,1010.06,1014.44,1010.06,1013.88,2654654610
2018-08-15,1013.77,1013.77,1000.93,1004.21,3329649417
2018-08-16,1004.21,1011.21,1004.21,1009.39,2893027438
2018-08-17,1009.34,1013.63,1008.47,1013.16,2691890339
2018-08-20,1013.17,1017.89,1013.17,1017.29,2415656306
2018-08-21,1017.29,1023.33,1017.29,1022.03,2750188723
2018-08-22,1022.02,1023.28,1021.32,1022.92,2403830708
2018-08-23,1022.91,1022.91,1018.78,1019.08,2406487701
2018-08-24,1019.12,1022.76,1019.12,1022.63,2287335477
2018-08-27,1022.65,1028.21,1022.65,1026.33,2532088321
2018-08-28,1026.34,1028.15,1024.74,1025.66,2358115429
2018-08-29,1025.66,1028.62,1024.79,1027.86,2487674405
2018-08-30,1027.64,1027.64,1021.65,1022.13,2486850142
2018-08-31,1022.13,1023.09,1020.23,1022.95,2526606260
2018-09-04,1022.81,1022.81,1015.76,1017.54,2740838741
2018-09-05,1017.41,1017.41,1012.46,1014.92,2875216724
2018-09-06,1014.92,1016.67,1010.43,1011.22,2821484233
2018-09-07,1011.14,1011.14,1007.02,1008.2,2632458597
2018-09-10,1008.23,1011.92,1008.23,1009.02,2436066650
2018-09-11,1008.96,1010.21,1005.84,1009.5,2574233076
2018-09-12,1009.51,1011.46,1008.05,1010.78,2954972090
2018-09-13,1010.94,1013.46,1010.84,1011.26,2900885569
2018-09-14,1011.27,1013.2,1009.74,1011.81,2809162506
2018-09-17,1011.82,1012.3,1008.53,1008.75,2604398808
2018-09-18,1008.77,1012.33,1008.77,1011.41,2734297186
2018-09-19,1011.45,1014.53,1011.07,1011.17,2889094234
2018-09-20,1011.2,1016.62,1011.2,1016.59,3032198556
2018-09-21,1016.65,1018.49,1016,1016.23,4698193045
2018-09-24,1016.23,1016.23,1010.44,1011.32,2984782132
2018-09-25,1011.33,1012.78,1010.66,1010.7,2915080275
2018-09-26,1010.72,1011.63,1006.41,1006.51,2935008243
2018-09-27,1006.51,1008.68,1005.92,1006.44,2709310160
2018-09-28,1006.41,1008.51,1004.85,1006.9,2967347997
2018-10-01,1006.9,1009.93,1003.38,1004.28,2925844430
2018-10-02,1004.28,1005.39,1000.76,1000.85,3015624392
2018-10-03,1000.96,1005.61,1000.96,1002.76,3228312361
2018-10-04,1002.65,1002.65,991.29,992.68,3148441071
2018-10-05,992.64,993.63,984.79,987.97,3002942683
2018-10-08,987.94,988.37,983.86,987.64,2990279917
2018-10-09,987.63,988.81,985.07,985.15,3160811335
2018-10-10,985.12,985.12,966.21,966.21,3715303762
2018-10-11,965.88,966.04,953.14,953.15,3702506795
2018-10-12,953.39,960.73,950.04,955.06,3446666446
2018-10-15,955.06,959.17,953.12,955.82,2902759923
2018-10-16,955.88,968.6,955.88,968.35,3094922582
2018-10-17,968.33,968.33,960.21,964.4,2962184675
2018-10-18,964.29,964.29,952.12,953.08,3183063167
2018-10-19,953.09,957.67,949.81,950.92,3146217724
2018-10-22,951.18,953.24,947.81,948.19,2936122867
2018-10-23,948.11,948.11,932.33,940.94,3822756510
2018-10-24,940.94,941.34,921.79,921.92,3930487036
2018-10-25,921.96,931.9,921.96,929.53,4045831960
2018-10-26,929.3,929.3,914.75,921.75,4022872324
2018-10-29,928.78,929.5,912.52,916.88,4681623529
2018-10-30,920.79,925.55,918.63,925.35,5159894417
2018-10-31,931.71,933.58,929.92,930.07,5157039563
2018-11-01,935.9,942.34,935.9,942.06,4187033116
2018-11-02,944.45,944.45,937.74,941.22,3728662179
2018-11-05,941.25,945.11,940.77,944.34,3188400331
2018-11-06,944.31,946.53,943.61,945.91,3107225170
2018-11-07,945.91,955.06,945.91,954.98,3490320273
2018-11-08,954.76,954.76,949.2,950.57,3217605346
2018-11-09,950.38,950.38,939.06,942.28,3593262297
2018-11-12,942.28,942.28,931.36,931.57,3210604248
2018-11-13,931.57,936.3,928.31,929.02,3510493347
2018-11-14,929.03,934.76,923.04,926.22,3823705192
2018-11-15,926.11,929.82,920.63,929.3,3636330116
2018-11-16,929.28,930.2,925.68,929.47,3552951536
2018-11-19,929.47,929.59,919.72,920.72,3322731038
2018-11-20,920.43,920.43,904.58,905.87,3698825249
2018-11-21,905.95,917.38,905.95,914.17,2888230429
2018-11-23,914.13,914.13,909.41,910.95,1516981134
2018-11-26,910.95,918.32,910.95,914.91,3036010893
2018-11-27,914.9,914.9,910.5,911.69,3085474557
2018-11-28,911.72,922.83,909.64,922.78,3518914065
2018-11-29,922.78,924.24,918.39,921.26,3147214284
2018-11-30,921.24,921.48,918,920.98,3862363863
2018-12-03,921.12,930.4,921.12,928.8,3719466431
2018-12-04,928.81,928.81,907.39,907.58,3845531518
2018-12-06,907.39,907.39,889.3,902.05,4292763208
2018-12-07,902.09,906.69,892.09,893.6,3602669631
2018-12-10,893.6,893.61,880.66,886.39,3622243151
2018-12-11,886.4,894.26,883.25,885.21,3445210415
2018-12-12,885.43,895.82,885.43,889.82,3561554289
2018-12-13,889.85,891.34,883.33,884.35,3401223420
2018-12-14,884.33,884.33,873.78,874.88,3578038209
2018-12-17,874.86,874.86,857.5,859.24,4017294505
2018-12-18,859.26,864.92,855.28,856.45,3996457963
2018-12-19,856.48,863.23,846.51,847.71,4142806574
2018-12-20,847.72,847.72,829.58,834.68,4811543112
2018-12-21,834.68,838.58,822.08,822.73,6225000059
