Tabela,Data,Kurs średni,Zmiana
204/A/NBP/2009,2009-10-19,2.7722,0.03
203/A/NBP/2009,2009-10-16,2.7713,-0.02
202/A/NBP/2009,2009-10-15,2.7718,-0.12
201/A/NBP/2009,2009-10-14,2.775,-0.32
200/A/NBP/2009,2009-10-13,2.7838,-0.68
199/A/NBP/2009,2009-10-12,2.803,-0.19
198/A/NBP/2009,2009-10-09,2.8084,0.53
197/A/NBP/2009,2009-10-08,2.7935,0.83
196/A/NBP/2009,2009-10-07,2.7704,0.21
195/A/NBP/2009,2009-10-06,2.7645,-0.95
194/A/NBP/2009,2009-10-05,2.791,-0.76
193/A/NBP/2009,2009-10-02,2.8123,1.1
192/A/NBP/2009,2009-10-01,2.7817,-0.57
191/A/NBP/2009,2009-09-30,2.7976,0.64
190/A/NBP/2009,2009-09-29,2.7798,-0.65
189/A/NBP/2009,2009-09-28,2.7979,0.42
188/A/NBP/2009,2009-09-25,2.7863,0.85
187/A/NBP/2009,2009-09-24,2.7628,0.12
186/A/NBP/2009,2009-09-23,2.7596,0.62
185/A/NBP/2009,2009-09-22,2.7427,0.23
184/A/NBP/2009,2009-09-21,2.7365,0.1
183/A/NBP/2009,2009-09-18,2.7339,0.81
182/A/NBP/2009,2009-09-17,2.7119,-0.76
181/A/NBP/2009,2009-09-16,2.7328,-0.49
180/A/NBP/2009,2009-09-15,2.7462,-2.17
179/A/NBP/2009,2009-09-14,2.8072,1.57
178/A/NBP/2009,2009-09-11,2.7639,0.38
177/A/NBP/2009,2009-09-10,2.7534,1.65
176/A/NBP/2009,2009-09-09,2.7086,0.31
175/A/NBP/2009,2009-09-08,2.7003,-0.63
174/A/NBP/2009,2009-09-07,2.7175,-0.07
173/A/NBP/2009,2009-09-04,2.7193,-0.53
172/A/NBP/2009,2009-09-03,2.7337,-0.87
171/A/NBP/2009,2009-09-02,2.7578,1.9
170/A/NBP/2009,2009-09-01,2.7065,0.1
169/A/NBP/2009,2009-08-31,2.7037,0.55
168/A/NBP/2009,2009-08-28,2.6889,-0.77
167/A/NBP/2009,2009-08-27,2.7098,0.73
166/A/NBP/2009,2009-08-26,2.6901,-0.49
165/A/NBP/2009,2009-08-25,2.7034,-0.29
164/A/NBP/2009,2009-08-24,2.7112,-0.44
163/A/NBP/2009,2009-08-21,2.7233,-0.21
162/A/NBP/2009,2009-08-20,2.729,-0.81
161/A/NBP/2009,2009-08-19,2.7512,0.25
160/A/NBP/2009,2009-08-18,2.7443,-0.45
159/A/NBP/2009,2009-08-17,2.7567,2.33
158/A/NBP/2009,2009-08-14,2.694,0.17
157/A/NBP/2009,2009-08-13,2.6894,-2.26
156/A/NBP/2009,2009-08-12,2.7515,2.18
155/A/NBP/2009,2009-08-11,2.6928,0.72
154/A/NBP/2009,2009-08-10,2.6736,-1.93
153/A/NBP/2009,2009-08-07,2.7263,0.84
152/A/NBP/2009,2009-08-06,2.7037,0.57
151/A/NBP/2009,2009-08-05,2.6883,0.03
150/A/NBP/2009,2009-08-04,2.6875,-0.44
149/A/NBP/2009,2009-08-03,2.6993,-0.5
148/A/NBP/2009,2009-07-31,2.7128,-0.77
147/A/NBP/2009,2009-07-30,2.7339,-0.72
146/A/NBP/2009,2009-07-29,2.7538,0.53
145/A/NBP/2009,2009-07-28,2.7393,0.31
144/A/NBP/2009,2009-07-27,2.7309,-1.33
143/A/NBP/2009,2009-07-24,2.7678,-0.9
142/A/NBP/2009,2009-07-23,2.7929,-0.77
141/A/NBP/2009,2009-07-22,2.8147,0.16
140/A/NBP/2009,2009-07-21,2.8102,-0.67
139/A/NBP/2009,2009-07-20,2.8292,-0.47
138/A/NBP/2009,2009-07-17,2.8425,0.25
137/A/NBP/2009,2009-07-16,2.8354,0.39
136/A/NBP/2009,2009-07-15,2.8244,-1.86
135/A/NBP/2009,2009-07-14,2.8778,-1.12
134/A/NBP/2009,2009-07-13,2.9104,0.9
133/A/NBP/2009,2009-07-10,2.8845,0.21
132/A/NBP/2009,2009-07-09,2.8784,-1.34
131/A/NBP/2009,2009-07-08,2.9174,1.33
130/A/NBP/2009,2009-07-07,2.8792,-0.2
129/A/NBP/2009,2009-07-06,2.8849,0.29
128/A/NBP/2009,2009-07-03,2.8767,0.25
127/A/NBP/2009,2009-07-02,2.8695,-0.95
126/A/NBP/2009,2009-07-01,2.8969,-1.18
125/A/NBP/2009,2009-06-30,2.9314,-0.3
124/A/NBP/2009,2009-06-29,2.9401,-0.24
123/A/NBP/2009,2009-06-26,2.9472,-0.33
122/A/NBP/2009,2009-06-25,2.957,-2.26
121/A/NBP/2009,2009-06-24,3.0253,-0.05
120/A/NBP/2009,2009-06-23,3.0268,1.23
119/A/NBP/2009,2009-06-22,2.9899,-0.51
118/A/NBP/2009,2009-06-19,3.0051,-0.67
117/A/NBP/2009,2009-06-18,3.0254,1.13
116/A/NBP/2009,2009-06-17,2.9917,-0.7
115/A/NBP/2009,2009-06-16,3.0128,1.19
114/A/NBP/2009,2009-06-15,2.9773,0.82
113/A/NBP/2009,2009-06-12,2.9532,0.14
112/A/NBP/2009,2009-06-10,2.9491,-0.89
111/A/NBP/2009,2009-06-09,2.9757,-0.4
110/A/NBP/2009,2009-06-08,2.9876,-0.04
109/A/NBP/2009,2009-06-05,2.9889,0.56
108/A/NBP/2009,2009-06-04,2.9724,0.59
107/A/NBP/2009,2009-06-03,2.9551,-0.3
106/A/NBP/2009,2009-06-02,2.964,0.82
105/A/NBP/2009,2009-06-01,2.9398,-0.14
104/A/NBP/2009,2009-05-29,2.9438,-0.81
103/A/NBP/2009,2009-05-28,2.9678,1.43
102/A/NBP/2009,2009-05-27,2.9259,-0.06
101/A/NBP/2009,2009-05-26,2.9277,0.71
100/A/NBP/2009,2009-05-25,2.907,0.36
99/A/NBP/2009,2009-05-22,2.8966,-0.45
98/A/NBP/2009,2009-05-21,2.9096,1.02
97/A/NBP/2009,2009-05-20,2.8802,-0.45
96/A/NBP/2009,2009-05-19,2.8931,-2.18
95/A/NBP/2009,2009-05-18,2.9576,-0.64
94/A/NBP/2009,2009-05-15,2.9768,0.23
93/A/NBP/2009,2009-05-14,2.97,1.9
92/A/NBP/2009,2009-05-13,2.9147,-0.07
91/A/NBP/2009,2009-05-12,2.9166,0.5
90/A/NBP/2009,2009-05-11,2.902,0.97
89/A/NBP/2009,2009-05-08,2.8742,0.32
88/A/NBP/2009,2009-05-07,2.8649,-1.66
87/A/NBP/2009,2009-05-06,2.9134,1.33
86/A/NBP/2009,2009-05-05,2.8753,-1.08
85/A/NBP/2009,2009-05-04,2.9068,0.08
84/A/NBP/2009,2009-04-30,2.9044,-1.74
83/A/NBP/2009,2009-04-29,2.9558,-2.64
82/A/NBP/2009,2009-04-28,3.0361,0.9
81/A/NBP/2009,2009-04-27,3.009,1.58
80/A/NBP/2009,2009-04-24,2.9621,1.96
79/A/NBP/2009,2009-04-23,2.9051,-0.73
78/A/NBP/2009,2009-04-22,2.9266,0
77/A/NBP/2009,2009-04-21,2.9266,1.84
76/A/NBP/2009,2009-04-20,2.8737,1.97
75/A/NBP/2009,2009-04-17,2.8181,-0.84
74/A/NBP/2009,2009-04-16,2.8421,1.58
73/A/NBP/2009,2009-04-15,2.7978,-3.18
72/A/NBP/2009,2009-04-14,2.8898,0.82
71/A/NBP/2009,2009-04-10,2.8662,-1.61
70/A/NBP/2009,2009-04-09,2.9132,-2
69/A/NBP/2009,2009-04-08,2.9727,0.22
68/A/NBP/2009,2009-04-07,2.9663,2.6
67/A/NBP/2009,2009-04-06,2.891,-0.89
66/A/NBP/2009,2009-04-03,2.9169,-1.02
65/A/NBP/2009,2009-04-02,2.9471,-4.15
64/A/NBP/2009,2009-04-01,3.0747,-0.82
63/A/NBP/2009,2009-03-31,3.1001,-0.45
62/A/NBP/2009,2009-03-30,3.114,3.62
61/A/NBP/2009,2009-03-27,3.0051,0.69
60/A/NBP/2009,2009-03-26,2.9845,-0.31
59/A/NBP/2009,2009-03-25,2.9937,0.98
58/A/NBP/2009,2009-03-24,2.9645,-0.44
57/A/NBP/2009,2009-03-23,2.9777,-1.95
56/A/NBP/2009,2009-03-20,3.0368,3.04
55/A/NBP/2009,2009-03-19,2.9473,-0.18
54/A/NBP/2009,2009-03-18,2.9525,1.72
53/A/NBP/2009,2009-03-17,2.9027,-0.64
52/A/NBP/2009,2009-03-16,2.9213,-0.27
51/A/NBP/2009,2009-03-13,2.9292,-6.31
50/A/NBP/2009,2009-03-12,3.1266,0.17
49/A/NBP/2009,2009-03-11,3.1213,-3.32
48/A/NBP/2009,2009-03-10,3.2284,-0.1
47/A/NBP/2009,2009-03-09,3.2316,-0.23
46/A/NBP/2009,2009-03-06,3.2391,1.98
45/A/NBP/2009,2009-03-05,3.1763,-0.99
44/A/NBP/2009,2009-03-04,3.2082,0.08
43/A/NBP/2009,2009-03-03,3.2057,-0.04
42/A/NBP/2009,2009-03-02,3.2069,2.28
41/A/NBP/2009,2009-02-27,3.1355,-1.12
40/A/NBP/2009,2009-02-26,3.171,1.19
39/A/NBP/2009,2009-02-25,3.1336,-1.01
38/A/NBP/2009,2009-02-24,3.1657,0.2
37/A/NBP/2009,2009-02-23,3.1595,-0.9
36/A/NBP/2009,2009-02-20,3.1882,1.46
35/A/NBP/2009,2009-02-19,3.1424,-5.26
34/A/NBP/2009,2009-02-18,3.3167,1.57
33/A/NBP/2009,2009-02-17,3.2655,2.15
32/A/NBP/2009,2009-02-16,3.1967,3.18
31/A/NBP/2009,2009-02-13,3.0981,0.64
30/A/NBP/2009,2009-02-12,3.0784,1.52
29/A/NBP/2009,2009-02-11,3.0324,1.85
28/A/NBP/2009,2009-02-10,2.9773,-1.42
27/A/NBP/2009,2009-02-09,3.0201,-0.74
26/A/NBP/2009,2009-02-06,3.0427,-2.28
25/A/NBP/2009,2009-02-05,3.1137,-0.57
24/A/NBP/2009,2009-02-04,3.1316,3.49
23/A/NBP/2009,2009-02-03,3.0261,1.26
22/A/NBP/2009,2009-02-02,2.9883,-0.08
21/A/NBP/2009,2009-01-30,2.9907,2.72
20/A/NBP/2009,2009-01-29,2.9115,0.65
19/A/NBP/2009,2009-01-28,2.8928,0.8
18/A/NBP/2009,2009-01-27,2.8697,-1.69
17/A/NBP/2009,2009-01-26,2.919,-0.94
16/A/NBP/2009,2009-01-23,2.9466,3.09
15/A/NBP/2009,2009-01-22,2.8582,-2.7
14/A/NBP/2009,2009-01-21,2.9376,0.73
13/A/NBP/2009,2009-01-20,2.9162,0.64
12/A/NBP/2009,2009-01-19,2.8976,3.5
11/A/NBP/2009,2009-01-16,2.7995,-2.44
10/A/NBP/2009,2009-01-15,2.8696,2.48
9/A/NBP/2009,2009-01-14,2.8001,0.3
8/A/NBP/2009,2009-01-13,2.7918,3.77
7/A/NBP/2009,2009-01-12,2.6904,-0.6
6/A/NBP/2009,2009-01-09,2.7067,0.84
5/A/NBP/2009,2009-01-08,2.6841,2.72
4/A/NBP/2009,2009-01-07,2.6131,-3.44
3/A/NBP/2009,2009-01-06,2.7061,-0.86
2/A/NBP/2009,2009-01-05,2.7297,-2.68
1/A/NBP/2009,2009-01-02,2.805,0.13
254/A/NBP/2008,2008-12-31,2.8014,1.43
253/A/NBP/2008,2008-12-30,2.7618,-0.84
252/A/NBP/2008,2008-12-29,2.7853,2.49
251/A/NBP/2008,2008-12-24,2.7175,0.58
250/A/NBP/2008,2008-12-23,2.7018,1.22
249/A/NBP/2008,2008-12-22,2.6693,0.08
248/A/NBP/2008,2008-12-19,2.6672,-2.14
247/A/NBP/2008,2008-12-18,2.7256,4.92
246/A/NBP/2008,2008-12-17,2.5978,1.32
245/A/NBP/2008,2008-12-16,2.564,1.65
244/A/NBP/2008,2008-12-15,2.5225,-0.02
243/A/NBP/2008,2008-12-12,2.5229,-0.61
242/A/NBP/2008,2008-12-11,2.5383,-0.02
241/A/NBP/2008,2008-12-10,2.5388,0.61
240/A/NBP/2008,2008-12-09,2.5234,1.78
239/A/NBP/2008,2008-12-08,2.4793,-2.23
238/A/NBP/2008,2008-12-05,2.5359,0.17
237/A/NBP/2008,2008-12-04,2.5316,0.7
236/A/NBP/2008,2008-12-03,2.5139,-0.13
235/A/NBP/2008,2008-12-02,2.5172,0.33
234/A/NBP/2008,2008-12-01,2.509,3.37
233/A/NBP/2008,2008-11-28,2.4273,0.07
232/A/NBP/2008,2008-11-27,2.4257,-0.89
231/A/NBP/2008,2008-11-26,2.4474,-1.46
230/A/NBP/2008,2008-11-25,2.4837,-1.41
229/A/NBP/2008,2008-11-24,2.5193,1.95
228/A/NBP/2008,2008-11-21,2.4711,-2.87
227/A/NBP/2008,2008-11-20,2.5442,0.7
226/A/NBP/2008,2008-11-19,2.5266,-1.03
225/A/NBP/2008,2008-11-18,2.553,3.4
224/A/NBP/2008,2008-11-17,2.4691,-0.19
223/A/NBP/2008,2008-11-14,2.4738,-1.79
222/A/NBP/2008,2008-11-13,2.519,-0.57
221/A/NBP/2008,2008-11-12,2.5334,4.81
220/A/NBP/2008,2008-11-10,2.4171,-0.42
219/A/NBP/2008,2008-11-07,2.4272,2.69
218/A/NBP/2008,2008-11-06,2.3637,1
217/A/NBP/2008,2008-11-05,2.3402,-1.93
216/A/NBP/2008,2008-11-04,2.3862,-0.28
215/A/NBP/2008,2008-11-03,2.393,-3.52
214/A/NBP/2008,2008-10-31,2.4803,2.67
213/A/NBP/2008,2008-10-30,2.4159,-2.58
212/A/NBP/2008,2008-10-29,2.4798,-3.04
211/A/NBP/2008,2008-10-28,2.5575,-3.44
210/A/NBP/2008,2008-10-27,2.6485,-1.6
209/A/NBP/2008,2008-10-24,2.6917,5.43
208/A/NBP/2008,2008-10-23,2.553,3.18
207/A/NBP/2008,2008-10-22,2.4742,5.02
206/A/NBP/2008,2008-10-21,2.3559,1.63
205/A/NBP/2008,2008-10-20,2.3182,-0.72
204/A/NBP/2008,2008-10-17,2.3349,0.69
203/A/NBP/2008,2008-10-16,2.319,1.74
202/A/NBP/2008,2008-10-15,2.2794,0.9
201/A/NBP/2008,2008-10-14,2.259,-2
200/A/NBP/2008,2008-10-13,2.3051,-1.18
199/A/NBP/2008,2008-10-10,2.3326,5.84
198/A/NBP/2008,2008-10-09,2.2038,-2.25
197/A/NBP/2008,2008-10-08,2.2546,1.23
196/A/NBP/2008,2008-10-07,2.2273,0.51
195/A/NBP/2008,2008-10-06,2.2159,1.67
194/A/NBP/2008,2008-10-03,2.1796,0.8
193/A/NBP/2008,2008-10-02,2.1624,1.16
192/A/NBP/2008,2008-10-01,2.1377,-0.97
191/A/NBP/2008,2008-09-30,2.1587,0.82
190/A/NBP/2008,2008-09-29,2.1412,1.39
189/A/NBP/2008,2008-09-26,2.1118,0.98
188/A/NBP/2008,2008-09-25,2.0914,0.89
187/A/NBP/2008,2008-09-24,2.073,-0.2
186/A/NBP/2008,2008-09-23,2.0771,1.43
185/A/NBP/2008,2008-09-22,2.0478,-1.51
184/A/NBP/2008,2008-09-19,2.0791,-2.2
183/A/NBP/2008,2008-09-18,2.1259,1.43
182/A/NBP/2008,2008-09-17,2.0959,-2.31
181/A/NBP/2008,2008-09-16,2.1455,1.39
180/A/NBP/2008,2008-09-15,2.1161,0.81
179/A/NBP/2008,2008-09-12,2.0992,-2.4
178/A/NBP/2008,2008-09-11,2.1508,-1.12
177/A/NBP/2008,2008-09-10,2.1752,0.32
176/A/NBP/2008,2008-09-09,2.1682,0.26
175/A/NBP/2008,2008-09-08,2.1626,-0.05
174/A/NBP/2008,2008-09-05,2.1636,2.49
173/A/NBP/2008,2008-09-04,2.111,0.7
172/A/NBP/2008,2008-09-03,2.0963,0.63
171/A/NBP/2008,2008-09-02,2.0831,0.41
170/A/NBP/2008,2008-09-01,2.0745,0.11
169/A/NBP/2008,2008-08-29,2.0723,-0.15
168/A/NBP/2008,2008-08-28,2.0754,0.51
167/A/NBP/2008,2008-08-27,2.0649,0.77
166/A/NBP/2008,2008-08-26,2.0492,0.25
165/A/NBP/2008,2008-08-25,2.0441,0.3
164/A/NBP/2008,2008-08-22,2.038,-0.54
163/A/NBP/2008,2008-08-21,2.0491,0.17
162/A/NBP/2008,2008-08-20,2.0457,-1.17
161/A/NBP/2008,2008-08-19,2.0699,0.19
160/A/NBP/2008,2008-08-18,2.0659,0.98
159/A/NBP/2008,2008-08-14,2.0458,1.55
158/A/NBP/2008,2008-08-13,2.0145,-0.45
157/A/NBP/2008,2008-08-12,2.0237,0.61
156/A/NBP/2008,2008-08-11,2.0114,0.39
155/A/NBP/2008,2008-08-08,2.0036,0.81
154/A/NBP/2008,2008-08-07,1.9875,0.21
153/A/NBP/2008,2008-08-06,1.9834,0.5
152/A/NBP/2008,2008-08-05,1.9735,0.43
151/A/NBP/2008,2008-08-04,1.9651,-0.37
150/A/NBP/2008,2008-08-01,1.9723,0.65
149/A/NBP/2008,2008-07-31,1.9596,-0.37
148/A/NBP/2008,2008-07-30,1.9668,-0.77
147/A/NBP/2008,2008-07-29,1.9821,0.58
146/A/NBP/2008,2008-07-28,1.9707,-0.17
145/A/NBP/2008,2008-07-25,1.9741,-0.83
144/A/NBP/2008,2008-07-24,1.9906,-0.54
143/A/NBP/2008,2008-07-23,2.0014,0.52
142/A/NBP/2008,2008-07-22,1.9911,0.39
141/A/NBP/2008,2008-07-21,1.9833,-0.33
140/A/NBP/2008,2008-07-18,1.9899,-0.51
139/A/NBP/2008,2008-07-17,2.0001,-0.65
138/A/NBP/2008,2008-07-16,2.0132,-0.57
137/A/NBP/2008,2008-07-15,2.0248,0.9
136/A/NBP/2008,2008-07-14,2.0068,-0.34
135/A/NBP/2008,2008-07-11,2.0137,-0.22
134/A/NBP/2008,2008-07-10,2.0182,-0.41
133/A/NBP/2008,2008-07-09,2.0265,-1.39
132/A/NBP/2008,2008-07-08,2.055,-0.02
131/A/NBP/2008,2008-07-07,2.0554,-0.53
130/A/NBP/2008,2008-07-04,2.0663,-0.8
129/A/NBP/2008,2008-07-03,2.0829,0.07
128/A/NBP/2008,2008-07-02,2.0815,-0.32
127/A/NBP/2008,2008-07-01,2.0881,-0.12
126/A/NBP/2008,2008-06-30,2.0907,-0.31
125/A/NBP/2008,2008-06-27,2.0972,1.17
124/A/NBP/2008,2008-06-26,2.073,0.14
123/A/NBP/2008,2008-06-25,2.0702,-0.22
122/A/NBP/2008,2008-06-24,2.0748,-0.18
121/A/NBP/2008,2008-06-23,2.0785,-0.02
120/A/NBP/2008,2008-06-20,2.079,-0.24
119/A/NBP/2008,2008-06-19,2.084,-0.15
118/A/NBP/2008,2008-06-18,2.0872,-0.41
117/A/NBP/2008,2008-06-17,2.0958,-0.18
116/A/NBP/2008,2008-06-16,2.0996,-0.32
115/A/NBP/2008,2008-06-13,2.1063,-0.01
114/A/NBP/2008,2008-06-12,2.1066,0.74
113/A/NBP/2008,2008-06-11,2.0912,-0.44
112/A/NBP/2008,2008-06-10,2.1004,-0.2
111/A/NBP/2008,2008-06-09,2.1047,0.73
110/A/NBP/2008,2008-06-06,2.0895,0.16
109/A/NBP/2008,2008-06-05,2.0861,-0.67
108/A/NBP/2008,2008-06-04,2.1001,0
107/A/NBP/2008,2008-06-03,2.1002,0.42
106/A/NBP/2008,2008-06-02,2.0915,0.71
105/A/NBP/2008,2008-05-30,2.0767,-0.02
104/A/NBP/2008,2008-05-29,2.0771,-0.86
103/A/NBP/2008,2008-05-28,2.0952,-0.48
102/A/NBP/2008,2008-05-27,2.1052,0
101/A/NBP/2008,2008-05-26,2.1052,-0.08
100/A/NBP/2008,2008-05-23,2.1069,1.24
99/A/NBP/2008,2008-05-21,2.081,-0.06
98/A/NBP/2008,2008-05-20,2.0823,0.24
97/A/NBP/2008,2008-05-19,2.0773,0
96/A/NBP/2008,2008-05-16,2.0772,-0.21
95/A/NBP/2008,2008-05-15,2.0815,0.18
94/A/NBP/2008,2008-05-14,2.0778,-0.53
93/A/NBP/2008,2008-05-13,2.0889,-0.43
92/A/NBP/2008,2008-05-12,2.0979,-0.6
91/A/NBP/2008,2008-05-09,2.1106,-0.13
90/A/NBP/2008,2008-05-08,2.1134,0.59
89/A/NBP/2008,2008-05-07,2.101,-0.55
88/A/NBP/2008,2008-05-06,2.1126,0.13
87/A/NBP/2008,2008-05-05,2.1099,-0.8
86/A/NBP/2008,2008-05-02,2.1269,-0.78
85/A/NBP/2008,2008-04-30,2.1437,0.47
84/A/NBP/2008,2008-04-29,2.1337,0.2
83/A/NBP/2008,2008-04-28,2.1294,0.46
82/A/NBP/2008,2008-04-25,2.1196,0.02
81/A/NBP/2008,2008-04-24,2.1192,-0.03
80/A/NBP/2008,2008-04-23,2.1198,-0.38
79/A/NBP/2008,2008-04-22,2.1278,-0.26
78/A/NBP/2008,2008-04-21,2.1333,-0.21
77/A/NBP/2008,2008-04-18,2.1377,-0.71
76/A/NBP/2008,2008-04-17,2.1529,0.43
75/A/NBP/2008,2008-04-16,2.1437,-0.62
74/A/NBP/2008,2008-04-15,2.157,-0.6
73/A/NBP/2008,2008-04-14,2.17,0.78
72/A/NBP/2008,2008-04-11,2.1532,-1.79
71/A/NBP/2008,2008-04-10,2.1924,0.9
70/A/NBP/2008,2008-04-09,2.1729,-0.4
69/A/NBP/2008,2008-04-08,2.1816,0.24
68/A/NBP/2008,2008-04-07,2.1763,-1.06
67/A/NBP/2008,2008-04-04,2.1996,0.11
66/A/NBP/2008,2008-04-03,2.1972,-0.58
65/A/NBP/2008,2008-04-02,2.21,-0.94
64/A/NBP/2008,2008-04-01,2.231,-0.61
63/A/NBP/2008,2008-03-31,2.2446,0.01
62/A/NBP/2008,2008-03-28,2.2444,0.01
61/A/NBP/2008,2008-03-27,2.2441,-0.2
60/A/NBP/2008,2008-03-26,2.2486,0.42
59/A/NBP/2008,2008-03-25,2.2392,-1.25
58/A/NBP/2008,2008-03-21,2.2675,0.64
57/A/NBP/2008,2008-03-20,2.253,-0.51
56/A/NBP/2008,2008-03-19,2.2646,-0.36
55/A/NBP/2008,2008-03-18,2.2727,-1
54/A/NBP/2008,2008-03-17,2.2957,2.32
53/A/NBP/2008,2008-03-14,2.2436,-0.5
52/A/NBP/2008,2008-03-13,2.2548,1.36
51/A/NBP/2008,2008-03-12,2.2246,-1.54
50/A/NBP/2008,2008-03-11,2.2593,-0.55
49/A/NBP/2008,2008-03-10,2.2717,-0.02
48/A/NBP/2008,2008-03-07,2.2722,1.56
47/A/NBP/2008,2008-03-06,2.2373,0.24
46/A/NBP/2008,2008-03-05,2.232,0.08
45/A/NBP/2008,2008-03-04,2.2303,-0.44
44/A/NBP/2008,2008-03-03,2.2402,1.44
43/A/NBP/2008,2008-02-29,2.2083,0.65
42/A/NBP/2008,2008-02-28,2.1941,-0.24
41/A/NBP/2008,2008-02-27,2.1993,0.56
40/A/NBP/2008,2008-02-26,2.1871,-0.86
39/A/NBP/2008,2008-02-25,2.206,-0.43
38/A/NBP/2008,2008-02-22,2.2155,0.29
37/A/NBP/2008,2008-02-21,2.209,-0.48
36/A/NBP/2008,2008-02-20,2.2196,0.11
35/A/NBP/2008,2008-02-19,2.2172,-0.17
34/A/NBP/2008,2008-02-18,2.221,-0.59
33/A/NBP/2008,2008-02-15,2.2342,0.6
32/A/NBP/2008,2008-02-14,2.2208,-0.87
31/A/NBP/2008,2008-02-13,2.2402,-0.79
30/A/NBP/2008,2008-02-12,2.2581,-0.59
29/A/NBP/2008,2008-02-11,2.2716,0.53
28/A/NBP/2008,2008-02-08,2.2596,0.65
27/A/NBP/2008,2008-02-07,2.2449,0.29
26/A/NBP/2008,2008-02-06,2.2385,1.3
25/A/NBP/2008,2008-02-05,2.2097,0.08
24/A/NBP/2008,2008-02-04,2.2079,-1.51
23/A/NBP/2008,2008-02-01,2.2418,-0.64
22/A/NBP/2008,2008-01-31,2.2562,0.52
21/A/NBP/2008,2008-01-30,2.2445,0.13
20/A/NBP/2008,2008-01-29,2.2416,-0.66
19/A/NBP/2008,2008-01-28,2.2565,0.59
18/A/NBP/2008,2008-01-25,2.2433,-1.31
17/A/NBP/2008,2008-01-24,2.2731,0.09
16/A/NBP/2008,2008-01-23,2.271,-0.51
15/A/NBP/2008,2008-01-22,2.2827,0.33
14/A/NBP/2008,2008-01-21,2.2753,1.28
13/A/NBP/2008,2008-01-18,2.2465,1.01
12/A/NBP/2008,2008-01-17,2.224,-0.28
11/A/NBP/2008,2008-01-16,2.2302,1.26
10/A/NBP/2008,2008-01-15,2.2024,-0.09
9/A/NBP/2008,2008-01-14,2.2044,0.3
8/A/NBP/2008,2008-01-11,2.1979,-0.1
7/A/NBP/2008,2008-01-10,2.2,0.16
6/A/NBP/2008,2008-01-09,2.1964,0.17
5/A/NBP/2008,2008-01-08,2.1926,-0.2
4/A/NBP/2008,2008-01-07,2.197,-0.29
3/A/NBP/2008,2008-01-04,2.2034,0.2
2/A/NBP/2008,2008-01-03,2.1989,1.16
1/A/NBP/2008,2008-01-02,2.1737,0.57
252/A/NBP/2007,2007-12-31,2.1614,-0.37
251/A/NBP/2007,2007-12-28,2.1694,0.06
250/A/NBP/2007,2007-12-27,2.1681,-0.12
249/A/NBP/2007,2007-12-24,2.1708,-0.35
248/A/NBP/2007,2007-12-21,2.1784,-0.26
247/A/NBP/2007,2007-12-20,2.184,0.23
246/A/NBP/2007,2007-12-19,2.179,-0.05
245/A/NBP/2007,2007-12-18,2.1801,-0.16
244/A/NBP/2007,2007-12-17,2.1837,1.16
243/A/NBP/2007,2007-12-14,2.1586,0.59
242/A/NBP/2007,2007-12-13,2.1459,-0.31
241/A/NBP/2007,2007-12-12,2.1525,0.24
240/A/NBP/2007,2007-12-11,2.1474,-0.66
239/A/NBP/2007,2007-12-10,2.1616,-0.33
238/A/NBP/2007,2007-12-07,2.1688,-0.28
237/A/NBP/2007,2007-12-06,2.1749,-0.64
236/A/NBP/2007,2007-12-05,2.1888,-0.09
235/A/NBP/2007,2007-12-04,2.1908,0.02
234/A/NBP/2007,2007-12-03,2.1903,-0.18
233/A/NBP/2007,2007-11-30,2.1943,-0.77
232/A/NBP/2007,2007-11-29,2.2114,-0.8
231/A/NBP/2007,2007-11-28,2.2293,-1.37
230/A/NBP/2007,2007-11-27,2.2603,0.65
229/A/NBP/2007,2007-11-26,2.2458,-0.48
228/A/NBP/2007,2007-11-23,2.2567,0.06
227/A/NBP/2007,2007-11-22,2.2554,0.12
226/A/NBP/2007,2007-11-21,2.2527,0.13
225/A/NBP/2007,2007-11-20,2.2498,0.48
224/A/NBP/2007,2007-11-19,2.239,0.02
223/A/NBP/2007,2007-11-16,2.2385,0.44
222/A/NBP/2007,2007-11-15,2.2287,0.96
221/A/NBP/2007,2007-11-14,2.2076,-0.54
220/A/NBP/2007,2007-11-13,2.2196,0.28
219/A/NBP/2007,2007-11-12,2.2134,0.81
218/A/NBP/2007,2007-11-09,2.1957,0.07
217/A/NBP/2007,2007-11-08,2.1942,0.55
216/A/NBP/2007,2007-11-07,2.1823,0.06
215/A/NBP/2007,2007-11-06,2.1811,-0.03
214/A/NBP/2007,2007-11-05,2.1817,-0.09
213/A/NBP/2007,2007-11-02,2.1836,0.82
212/A/NBP/2007,2007-10-31,2.1658,0.11
211/A/NBP/2007,2007-10-30,2.1635,0.09
210/A/NBP/2007,2007-10-29,2.1615,-0.23
209/A/NBP/2007,2007-10-26,2.1665,-0.73
208/A/NBP/2007,2007-10-25,2.1824,-0.22
207/A/NBP/2007,2007-10-24,2.1873,-0.25
206/A/NBP/2007,2007-10-23,2.1927,-0.85
205/A/NBP/2007,2007-10-22,2.2116,0.52
204/A/NBP/2007,2007-10-19,2.2002,-0.82
203/A/NBP/2007,2007-10-18,2.2183,0.21
202/A/NBP/2007,2007-10-17,2.2136,-0.18
201/A/NBP/2007,2007-10-16,2.2176,0.06
