Tabela,Data,Kurs średni,Zmiana
73/A/NBP/2018,2018-04-13,4.8372,0.73
72/A/NBP/2018,2018-04-12,4.8022,-0.1
71/A/NBP/2018,2018-04-11,4.8069,-0.41
70/A/NBP/2018,2018-04-10,4.8267,0.1
69/A/NBP/2018,2018-04-09,4.8221,0.34
68/A/NBP/2018,2018-04-06,4.8056,-0.22
67/A/NBP/2018,2018-04-05,4.816,-0.04
66/A/NBP/2018,2018-04-04,4.8179,0.11
65/A/NBP/2018,2018-04-03,4.8124,0.31
64/A/NBP/2018,2018-03-30,4.7974,-0.09
63/A/NBP/2018,2018-03-29,4.8018,-0.13
62/A/NBP/2018,2018-03-28,4.8081,0.18
61/A/NBP/2018,2018-03-27,4.7993,-0.99
60/A/NBP/2018,2018-03-26,4.8475,0.22
59/A/NBP/2018,2018-03-23,4.8368,-0.16
58/A/NBP/2018,2018-03-22,4.8445,-0.25
57/A/NBP/2018,2018-03-21,4.8564,0.94
56/A/NBP/2018,2018-03-20,4.8114,0.28
55/A/NBP/2018,2018-03-19,4.7982,0.43
54/A/NBP/2018,2018-03-16,4.7778,0.47
53/A/NBP/2018,2018-03-15,4.7556,0.11
52/A/NBP/2018,2018-03-14,4.7506,0.22
51/A/NBP/2018,2018-03-13,4.7404,0.43
50/A/NBP/2018,2018-03-12,4.72,0.12
49/A/NBP/2018,2018-03-09,4.7142,0.2
48/A/NBP/2018,2018-03-08,4.7046,0.55
47/A/NBP/2018,2018-03-07,4.6788,-0.45
46/A/NBP/2018,2018-03-06,4.7,0.05
45/A/NBP/2018,2018-03-05,4.6975,-0.28
44/A/NBP/2018,2018-03-02,4.7109,-0.21
43/A/NBP/2018,2018-03-01,4.7207,-0.58
42/A/NBP/2018,2018-02-28,4.7482,0.6
41/A/NBP/2018,2018-02-27,4.7199,-0.69
40/A/NBP/2018,2018-02-26,4.7527,0.34
39/A/NBP/2018,2018-02-23,4.7365,0.28
38/A/NBP/2018,2018-02-22,4.7233,0.34
37/A/NBP/2018,2018-02-21,4.7072,0.06
36/A/NBP/2018,2018-02-20,4.7042,0.45
35/A/NBP/2018,2018-02-19,4.6829,0.13
34/A/NBP/2018,2018-02-16,4.6769,0.01
33/A/NBP/2018,2018-02-15,4.6763,-0.18
32/A/NBP/2018,2018-02-14,4.6846,-0.52
31/A/NBP/2018,2018-02-13,4.709,-0.33
30/A/NBP/2018,2018-02-12,4.7244,-0.94
29/A/NBP/2018,2018-02-09,4.769,0.83
28/A/NBP/2018,2018-02-08,4.7298,0.88
27/A/NBP/2018,2018-02-07,4.6886,0.02
26/A/NBP/2018,2018-02-06,4.6877,-0.5
25/A/NBP/2018,2018-02-05,4.7111,-0.57
24/A/NBP/2018,2018-02-02,4.7381,-0.28
23/A/NBP/2018,2018-02-01,4.7512,0.93
22/A/NBP/2018,2018-01-31,4.7076,0.03
21/A/NBP/2018,2018-01-30,4.7061,-0.04
20/A/NBP/2018,2018-01-29,4.7082,-0.86
19/A/NBP/2018,2018-01-26,4.7489,-0.42
18/A/NBP/2018,2018-01-25,4.7688,0.26
17/A/NBP/2018,2018-01-24,4.7563,0.08
16/A/NBP/2018,2018-01-23,4.7527,0.47
15/A/NBP/2018,2018-01-22,4.7304,0.01
14/A/NBP/2018,2018-01-19,4.7301,0.18
13/A/NBP/2018,2018-01-18,4.7216,0.35
12/A/NBP/2018,2018-01-17,4.7051,-0.02
11/A/NBP/2018,2018-01-16,4.706,0.34
10/A/NBP/2018,2018-01-15,4.6902,0.27
9/A/NBP/2018,2018-01-12,4.6777,-0.76
8/A/NBP/2018,2018-01-11,4.7136,-0.22
7/A/NBP/2018,2018-01-10,4.724,-0.23
6/A/NBP/2018,2018-01-09,4.7347,0.76
5/A/NBP/2018,2018-01-08,4.699,0.7
4/A/NBP/2018,2018-01-05,4.6663,-0.06
3/A/NBP/2018,2018-01-04,4.6691,-0.72
2/A/NBP/2018,2018-01-03,4.703,0.48
1/A/NBP/2018,2018-01-02,4.6805,-0.42
251/A/NBP/2017,2017-12-29,4.7001,-0.27
250/A/NBP/2017,2017-12-28,4.7126,-0.31
249/A/NBP/2017,2017-12-27,4.7272,-0.24
248/A/NBP/2017,2017-12-22,4.7387,0.15
247/A/NBP/2017,2017-12-21,4.7318,-0.35
246/A/NBP/2017,2017-12-20,4.7483,-0.2
245/A/NBP/2017,2017-12-19,4.7578,-0.29
244/A/NBP/2017,2017-12-18,4.7717,-0.72
243/A/NBP/2017,2017-12-15,4.8061,0
242/A/NBP/2017,2017-12-14,4.806,0.34
241/A/NBP/2017,2017-12-13,4.7895,0.51
240/A/NBP/2017,2017-12-12,4.7652,0.01
239/A/NBP/2017,2017-12-11,4.7646,-1.27
238/A/NBP/2017,2017-12-08,4.8261,0.96
237/A/NBP/2017,2017-12-07,4.7801,0.18
236/A/NBP/2017,2017-12-06,4.7715,0.24
235/A/NBP/2017,2017-12-05,4.76,-0.18
234/A/NBP/2017,2017-12-04,4.7685,0.02
233/A/NBP/2017,2017-12-01,4.7675,-0.36
232/A/NBP/2017,2017-11-30,4.7847,0.93
231/A/NBP/2017,2017-11-29,4.7405,0.71
230/A/NBP/2017,2017-11-28,4.7073,-0.03
229/A/NBP/2017,2017-11-27,4.7089,-0.44
228/A/NBP/2017,2017-11-24,4.7295,-0.03
227/A/NBP/2017,2017-11-23,4.731,-0.5
226/A/NBP/2017,2017-11-22,4.7546,-0.4
225/A/NBP/2017,2017-11-21,4.7738,0.14
224/A/NBP/2017,2017-11-20,4.7671,0.02
223/A/NBP/2017,2017-11-17,4.7662,0.55
222/A/NBP/2017,2017-11-16,4.7401,0.54
221/A/NBP/2017,2017-11-15,4.7148,-0.36
220/A/NBP/2017,2017-11-14,4.7317,-0.54
219/A/NBP/2017,2017-11-13,4.7576,-0.28
218/A/NBP/2017,2017-11-10,4.7709,-0.09
217/A/NBP/2017,2017-11-09,4.7752,-0.65
216/A/NBP/2017,2017-11-08,4.8066,-0.28
215/A/NBP/2017,2017-11-07,4.82,0.55
214/A/NBP/2017,2017-11-06,4.7938,0.74
213/A/NBP/2017,2017-11-03,4.7586,-1.13
212/A/NBP/2017,2017-11-02,4.8131,-0.21
211/A/NBP/2017,2017-10-31,4.8233,0.58
210/A/NBP/2017,2017-10-30,4.7956,0.21
209/A/NBP/2017,2017-10-27,4.7856,0.79
208/A/NBP/2017,2017-10-26,4.7482,0.09
207/A/NBP/2017,2017-10-25,4.7441,0.47
204/A/NBP/2017,2017-10-20,4.7221,0.03
203/A/NBP/2017,2017-10-19,4.7208,-0.39
202/A/NBP/2017,2017-10-18,4.7392,-0.66
201/A/NBP/2017,2017-10-17,4.7709,-0.38
200/A/NBP/2017,2017-10-16,4.7889,-0.04
199/A/NBP/2017,2017-10-13,4.7909,0.58
198/A/NBP/2017,2017-10-12,4.7635,-0.35
197/A/NBP/2017,2017-10-11,4.7803,-0.54
196/A/NBP/2017,2017-10-10,4.8061,-0.2
195/A/NBP/2017,2017-10-09,4.8158,0.08
194/A/NBP/2017,2017-10-06,4.8121,-0.07
193/A/NBP/2017,2017-10-05,4.8157,-0.83
192/A/NBP/2017,2017-10-04,4.8561,-0.22
191/A/NBP/2017,2017-10-03,4.8668,-0.5
190/A/NBP/2017,2017-10-02,4.8914,0.15
189/A/NBP/2017,2017-09-29,4.8842,-0.35
188/A/NBP/2017,2017-09-28,4.9013,-0.15
187/A/NBP/2017,2017-09-27,4.9086,0.44
186/A/NBP/2017,2017-09-26,4.8873,0.68
185/A/NBP/2017,2017-09-25,4.8543,0.36
184/A/NBP/2017,2017-09-22,4.8369,-0.35
183/A/NBP/2017,2017-09-21,4.854,0.47
182/A/NBP/2017,2017-09-20,4.8313,0.07
181/A/NBP/2017,2017-09-19,4.8277,-0.79
180/A/NBP/2017,2017-09-18,4.8662,0.29
179/A/NBP/2017,2017-09-15,4.8521,2.14
178/A/NBP/2017,2017-09-14,4.7504,0.42
177/A/NBP/2017,2017-09-13,4.7303,0.28
176/A/NBP/2017,2017-09-12,4.7169,1.31
175/A/NBP/2017,2017-09-11,4.6561,0.56
174/A/NBP/2017,2017-09-08,4.6301,-0.24
173/A/NBP/2017,2017-09-07,4.6411,0.13
172/A/NBP/2017,2017-09-06,4.6349,0.59
171/A/NBP/2017,2017-09-05,4.6075,-0.28
170/A/NBP/2017,2017-09-04,4.6206,0.13
169/A/NBP/2017,2017-09-01,4.6144,-0.08
168/A/NBP/2017,2017-08-31,4.6183,0.21
167/A/NBP/2017,2017-08-30,4.6085,0.51
166/A/NBP/2017,2017-08-29,4.5852,-0.57
165/A/NBP/2017,2017-08-28,4.6117,-0.33
164/A/NBP/2017,2017-08-25,4.6269,-0.61
163/A/NBP/2017,2017-08-24,4.6551,0.25
162/A/NBP/2017,2017-08-23,4.6433,-0.56
161/A/NBP/2017,2017-08-22,4.6694,-0.4
160/A/NBP/2017,2017-08-21,4.6882,-0.35
159/A/NBP/2017,2017-08-18,4.7049,0.67
158/A/NBP/2017,2017-08-17,4.6738,-0.49
157/A/NBP/2017,2017-08-16,4.697,-0.24
156/A/NBP/2017,2017-08-14,4.7084,-0.41
155/A/NBP/2017,2017-08-11,4.7276,-0.08
154/A/NBP/2017,2017-08-10,4.7315,0.13
153/A/NBP/2017,2017-08-09,4.7252,0.57
152/A/NBP/2017,2017-08-08,4.6986,0.06
151/A/NBP/2017,2017-08-07,4.6958,0.04
150/A/NBP/2017,2017-08-04,4.6938,-1.38
149/A/NBP/2017,2017-08-03,4.7595,0.22
148/A/NBP/2017,2017-08-02,4.7492,-0.27
147/A/NBP/2017,2017-08-01,4.7622,0.21
146/A/NBP/2017,2017-07-31,4.752,-0.29
145/A/NBP/2017,2017-07-28,4.7657,-0.24
144/A/NBP/2017,2017-07-27,4.7774,0.11
143/A/NBP/2017,2017-07-26,4.7722,0.28
142/A/NBP/2017,2017-07-25,4.7589,0.35
141/A/NBP/2017,2017-07-24,4.7421,0.49
140/A/NBP/2017,2017-07-21,4.719,-0.85
139/A/NBP/2017,2017-07-20,4.7593,0.13
138/A/NBP/2017,2017-07-19,4.753,0.07
137/A/NBP/2017,2017-07-18,4.7499,-1.16
136/A/NBP/2017,2017-07-17,4.8055,0.26
135/A/NBP/2017,2017-07-14,4.7931,-0.15
134/A/NBP/2017,2017-07-13,4.8005,0.86
133/A/NBP/2017,2017-07-12,4.7596,-1.02
132/A/NBP/2017,2017-07-11,4.8085,0.56
131/A/NBP/2017,2017-07-10,4.7818,-0.18
130/A/NBP/2017,2017-07-07,4.7906,-0.8
129/A/NBP/2017,2017-07-06,4.8294,-0.13
128/A/NBP/2017,2017-07-05,4.8357,0.13
127/A/NBP/2017,2017-07-04,4.8296,0.15
126/A/NBP/2017,2017-07-03,4.8224,0.19
125/A/NBP/2017,2017-06-30,4.8132,-0.07
124/A/NBP/2017,2017-06-29,4.8168,0.81
123/A/NBP/2017,2017-06-28,4.7783,0.12
122/A/NBP/2017,2017-06-27,4.7728,-0.5
121/A/NBP/2017,2017-06-26,4.7969,-0.38
120/A/NBP/2017,2017-06-23,4.8151,0.05
119/A/NBP/2017,2017-06-22,4.8126,0.2
118/A/NBP/2017,2017-06-21,4.8028,-0.07
117/A/NBP/2017,2017-06-20,4.8064,-0.21
116/A/NBP/2017,2017-06-19,4.8167,-0.07
115/A/NBP/2017,2017-06-16,4.8199,0.87
114/A/NBP/2017,2017-06-14,4.7783,0.64
113/A/NBP/2017,2017-06-13,4.7478,-0.15
112/A/NBP/2017,2017-06-12,4.7547,-0.23
111/A/NBP/2017,2017-06-09,4.7658,-1.68
110/A/NBP/2017,2017-06-08,4.8474,0.89
109/A/NBP/2017,2017-06-07,4.8047,-0.2
108/A/NBP/2017,2017-06-06,4.8143,0.76
107/A/NBP/2017,2017-06-05,4.7782,-0.43
106/A/NBP/2017,2017-06-02,4.7989,0.04
105/A/NBP/2017,2017-06-01,4.7972,0.47
104/A/NBP/2017,2017-05-31,4.7749,-0.83
103/A/NBP/2017,2017-05-30,4.8147,0.33
102/A/NBP/2017,2017-05-29,4.7987,0.09
101/A/NBP/2017,2017-05-26,4.7942,-0.61
100/A/NBP/2017,2017-05-25,4.8238,-1.08
99/A/NBP/2017,2017-05-24,4.8766,0.53
98/A/NBP/2017,2017-05-23,4.8508,-0.37
97/A/NBP/2017,2017-05-22,4.8689,-0.74
96/A/NBP/2017,2017-05-19,4.9054,-0.66
95/A/NBP/2017,2017-05-18,4.938,0.92
94/A/NBP/2017,2017-05-17,4.8928,-0.04
93/A/NBP/2017,2017-05-16,4.8948,-1.58
92/A/NBP/2017,2017-05-15,4.9735,-0.32
91/A/NBP/2017,2017-05-12,4.9897,-0.3
90/A/NBP/2017,2017-05-11,5.0047,-0.39
89/A/NBP/2017,2017-05-10,5.0244,0.24
88/A/NBP/2017,2017-05-09,5.0122,0.65
87/A/NBP/2017,2017-05-08,4.98,0.02
86/A/NBP/2017,2017-05-05,4.9792,-0.01
85/A/NBP/2017,2017-05-04,4.9796,-0.11
84/A/NBP/2017,2017-05-02,4.9851,-0.34
83/A/NBP/2017,2017-04-28,5.0021,0.09
82/A/NBP/2017,2017-04-27,4.9978,0.62
81/A/NBP/2017,2017-04-26,4.9671,-0.31
80/A/NBP/2017,2017-04-25,4.9825,-0.53
79/A/NBP/2017,2017-04-24,5.0092,-1.79
78/A/NBP/2017,2017-04-21,5.1003,0.41
77/A/NBP/2017,2017-04-20,5.0797,0.13
76/A/NBP/2017,2017-04-19,5.0729,1.24
75/A/NBP/2017,2017-04-18,5.0108,0.35
74/A/NBP/2017,2017-04-14,4.9932,-0.25
73/A/NBP/2017,2017-04-13,5.0056,0.02
72/A/NBP/2017,2017-04-12,5.0047,0.68
71/A/NBP/2017,2017-04-11,4.9707,0.32
70/A/NBP/2017,2017-04-10,4.955,0.24
69/A/NBP/2017,2017-04-07,4.9431,-0.35
68/A/NBP/2017,2017-04-06,4.9605,0
67/A/NBP/2017,2017-04-05,4.9607,0
66/A/NBP/2017,2017-04-04,4.9606,0
65/A/NBP/2017,2017-04-03,4.9604,0.96
64/A/NBP/2017,2017-03-31,4.913,0.46
63/A/NBP/2017,2017-03-30,4.8904,0.07
62/A/NBP/2017,2017-03-29,4.8869,-0.89
61/A/NBP/2017,2017-03-28,4.9309,-0.07
60/A/NBP/2017,2017-03-27,4.9346,0.04
59/A/NBP/2017,2017-03-24,4.9327,-0.5
58/A/NBP/2017,2017-03-23,4.9577,0.12
57/A/NBP/2017,2017-03-22,4.9518,0.64
56/A/NBP/2017,2017-03-21,4.9201,-0.43
55/A/NBP/2017,2017-03-20,4.9415,-0.1
54/A/NBP/2017,2017-03-17,4.9466,0.18
53/A/NBP/2017,2017-03-16,4.9377,-0.47
52/A/NBP/2017,2017-03-15,4.961,0.53
51/A/NBP/2017,2017-03-14,4.935,-0.78
50/A/NBP/2017,2017-03-13,4.9737,0.23
49/A/NBP/2017,2017-03-10,4.9621,-0.07
48/A/NBP/2017,2017-03-09,4.9656,0.01
47/A/NBP/2017,2017-03-08,4.9651,-0.31
46/A/NBP/2017,2017-03-07,4.9804,-0.08
45/A/NBP/2017,2017-03-06,4.9844,-0.49
44/A/NBP/2017,2017-03-03,5.0091,0.18
43/A/NBP/2017,2017-03-02,4.9999,-0.87
42/A/NBP/2017,2017-03-01,5.0437,-0.36
41/A/NBP/2017,2017-02-28,5.0617,-0.06
40/A/NBP/2017,2017-02-27,5.0646,-0.72
39/A/NBP/2017,2017-02-24,5.1011,0.12
38/A/NBP/2017,2017-02-23,5.095,0.18
37/A/NBP/2017,2017-02-22,5.086,-0.06
36/A/NBP/2017,2017-02-21,5.0888,0.35
35/A/NBP/2017,2017-02-20,5.0712,0.35
34/A/NBP/2017,2017-02-17,5.0533,-0.46
33/A/NBP/2017,2017-02-16,5.0765,0.27
32/A/NBP/2017,2017-02-15,5.0627,0.18
31/A/NBP/2017,2017-02-14,5.0537,-0.27
30/A/NBP/2017,2017-02-13,5.0673,0.27
29/A/NBP/2017,2017-02-10,5.0537,-0.27
28/A/NBP/2017,2017-02-09,5.0672,0.06
27/A/NBP/2017,2017-02-08,5.0643,1.66
26/A/NBP/2017,2017-02-07,4.9818,0.13
25/A/NBP/2017,2017-02-06,4.9755,-0.41
24/A/NBP/2017,2017-02-03,4.9959,-1.22
23/A/NBP/2017,2017-02-02,5.0574,0.13
22/A/NBP/2017,2017-02-01,5.051,0.6
21/A/NBP/2017,2017-01-31,5.0209,-0.97
20/A/NBP/2017,2017-01-30,5.0701,-0.48
19/A/NBP/2017,2017-01-27,5.0945,-0.65
18/A/NBP/2017,2017-01-26,5.1278,0.36
17/A/NBP/2017,2017-01-25,5.1096,0.6
16/A/NBP/2017,2017-01-24,5.0793,0.07
15/A/NBP/2017,2017-01-23,5.0757,0.7
14/A/NBP/2017,2017-01-20,5.0405,-0.19
13/A/NBP/2017,2017-01-19,5.0503,0.3
12/A/NBP/2017,2017-01-18,5.0354,0.95
11/A/NBP/2017,2017-01-17,4.9879,-0.01
10/A/NBP/2017,2017-01-16,4.9883,-0.54
9/A/NBP/2017,2017-01-13,5.0152,-0.52
8/A/NBP/2017,2017-01-12,5.0413,0.29
7/A/NBP/2017,2017-01-11,5.0266,0.27
6/A/NBP/2017,2017-01-10,5.0132,-0.8
5/A/NBP/2017,2017-01-09,5.0534,-1.43
4/A/NBP/2017,2017-01-05,5.1266,-0.64
3/A/NBP/2017,2017-01-04,5.1596,-0.73
2/A/NBP/2017,2017-01-03,5.1975,0.1
1/A/NBP/2017,2017-01-02,5.1925,0.93
252/A/NBP/2016,2016-12-30,5.1445,-0.48
251/A/NBP/2016,2016-12-29,5.1694,-0.14
250/A/NBP/2016,2016-12-28,5.1768,0.17
249/A/NBP/2016,2016-12-27,5.1681,-0.26
248/A/NBP/2016,2016-12-23,5.1815,-0.49
247/A/NBP/2016,2016-12-22,5.2072,-0.59
246/A/NBP/2016,2016-12-21,5.2383,-0.45
245/A/NBP/2016,2016-12-20,5.2621,-0.08
244/A/NBP/2016,2016-12-19,5.2662,0.25
243/A/NBP/2016,2016-12-16,5.2532,-0.92
242/A/NBP/2016,2016-12-15,5.3021,0.27
241/A/NBP/2016,2016-12-14,5.2876,-0.81
240/A/NBP/2016,2016-12-13,5.3306,0.66
239/A/NBP/2016,2016-12-12,5.2958,0.49
238/A/NBP/2016,2016-12-09,5.2701,1.1
237/A/NBP/2016,2016-12-08,5.2126,0.33
236/A/NBP/2016,2016-12-07,5.1955,-2.6
235/A/NBP/2016,2016-12-06,5.334,-0.58
234/A/NBP/2016,2016-12-05,5.3653,1.01
233/A/NBP/2016,2016-12-02,5.3115,0.91
232/A/NBP/2016,2016-12-01,5.2637,1.01
231/A/NBP/2016,2016-11-30,5.2112,-0.1
230/A/NBP/2016,2016-11-29,5.2163,0.99
229/A/NBP/2016,2016-11-28,5.1654,-0.51
228/A/NBP/2016,2016-11-25,5.1917,-0.5
227/A/NBP/2016,2016-11-24,5.2176,1.38
226/A/NBP/2016,2016-11-23,5.1465,-0.63
225/A/NBP/2016,2016-11-22,5.1792,0.57
224/A/NBP/2016,2016-11-21,5.1497,-1.06
223/A/NBP/2016,2016-11-18,5.2049,0.81
222/A/NBP/2016,2016-11-17,5.163,0.13
221/A/NBP/2016,2016-11-16,5.1564,1.64
220/A/NBP/2016,2016-11-15,5.0734,-0.36
219/A/NBP/2016,2016-11-14,5.0919,3.1
218/A/NBP/2016,2016-11-10,4.939,1.36
217/A/NBP/2016,2016-11-09,4.8727,0.13
216/A/NBP/2016,2016-11-08,4.8662,0.31
215/A/NBP/2016,2016-11-07,4.851,0.02
214/A/NBP/2016,2016-11-04,4.8502,0.7
213/A/NBP/2016,2016-11-03,4.8165,0.81
212/A/NBP/2016,2016-11-02,4.778,-0.58
211/A/NBP/2016,2016-10-31,4.8061,-0.48
210/A/NBP/2016,2016-10-28,4.8294,-0.59
209/A/NBP/2016,2016-10-27,4.8579,0.64
208/A/NBP/2016,2016-10-26,4.8268,-0.25
207/A/NBP/2016,2016-10-25,4.8391,-0.37
206/A/NBP/2016,2016-10-24,4.857,-0.2
205/A/NBP/2016,2016-10-21,4.8665,0.76
204/A/NBP/2016,2016-10-20,4.8296,-0.21
203/A/NBP/2016,2016-10-19,4.8397,0.94
202/A/NBP/2016,2016-10-18,4.7946,0.3
201/A/NBP/2016,2016-10-17,4.7803,0.42
200/A/NBP/2016,2016-10-14,4.7603,-0.1
199/A/NBP/2016,2016-10-13,4.7651,0.07
198/A/NBP/2016,2016-10-12,4.7618,0.73
197/A/NBP/2016,2016-10-11,4.7275,-0.63
196/A/NBP/2016,2016-10-10,4.7576,-0.62
195/A/NBP/2016,2016-10-07,4.7872,-2.05
194/A/NBP/2016,2016-10-06,4.8873,0.18
193/A/NBP/2016,2016-10-05,4.8783,-0.72
192/A/NBP/2016,2016-10-04,4.9139,-0.25
191/A/NBP/2016,2016-10-03,4.9262,-1.4
190/A/NBP/2016,2016-09-30,4.9962,0.25
189/A/NBP/2016,2016-09-29,4.9837,0.24
188/A/NBP/2016,2016-09-28,4.9717,0.29
187/A/NBP/2016,2016-09-27,4.9573,0.03
186/A/NBP/2016,2016-09-26,4.956,-0.57
185/A/NBP/2016,2016-09-23,4.9842,-0.11
184/A/NBP/2016,2016-09-22,4.9896,-0.36
183/A/NBP/2016,2016-09-21,5.0074,0.09
182/A/NBP/2016,2016-09-20,5.0028,-0.61
181/A/NBP/2016,2016-09-19,5.0334,-1.01
180/A/NBP/2016,2016-09-16,5.0845,-0.26
179/A/NBP/2016,2016-09-15,5.0977,-0.35
178/A/NBP/2016,2016-09-14,5.1157,-0.71
177/A/NBP/2016,2016-09-13,5.1524,0.39
176/A/NBP/2016,2016-09-12,5.1326,0.54
175/A/NBP/2016,2016-09-09,5.1052,-0.14
174/A/NBP/2016,2016-09-08,5.1123,-0.87
173/A/NBP/2016,2016-09-07,5.1571,-0.55
172/A/NBP/2016,2016-09-06,5.1856,-0.37
171/A/NBP/2016,2016-09-05,5.2047,0.17
170/A/NBP/2016,2016-09-02,5.1959,0.23
169/A/NBP/2016,2016-09-01,5.1839,0.87
168/A/NBP/2016,2016-08-31,5.1392,1.2
167/A/NBP/2016,2016-08-30,5.0781,-0.11
166/A/NBP/2016,2016-08-29,5.0838,0.39
165/A/NBP/2016,2016-08-26,5.0641,0.35
164/A/NBP/2016,2016-08-25,5.0463,0
163/A/NBP/2016,2016-08-24,5.0463,0.53
162/A/NBP/2016,2016-08-23,5.0197,0.48
161/A/NBP/2016,2016-08-22,4.9959,0.47
160/A/NBP/2016,2016-08-19,4.9726,-0.13
159/A/NBP/2016,2016-08-18,4.979,0.55
158/A/NBP/2016,2016-08-17,4.9518,0.71
157/A/NBP/2016,2016-08-16,4.9171,-0.74
156/A/NBP/2016,2016-08-12,4.9539,-0.13
155/A/NBP/2016,2016-08-11,4.9604,-0.61
154/A/NBP/2016,2016-08-10,4.9906,-0.32
153/A/NBP/2016,2016-08-09,5.0068,-0.84
152/A/NBP/2016,2016-08-08,5.0491,-0.29
151/A/NBP/2016,2016-08-05,5.0636,-1.3
150/A/NBP/2016,2016-08-04,5.1303,-0.25
149/A/NBP/2016,2016-08-03,5.1431,0.1
148/A/NBP/2016,2016-08-02,5.1378,-0.24
147/A/NBP/2016,2016-08-01,5.1502,-0.53
146/A/NBP/2016,2016-07-29,5.1774,-0.31
145/A/NBP/2016,2016-07-28,5.1937,-0.26
144/A/NBP/2016,2016-07-27,5.2074,0.02
143/A/NBP/2016,2016-07-26,5.2066,-0.3
142/A/NBP/2016,2016-07-25,5.2222,0.3
141/A/NBP/2016,2016-07-22,5.2066,-0.59
140/A/NBP/2016,2016-07-21,5.2374,0.08
139/A/NBP/2016,2016-07-20,5.2332,0.2
138/A/NBP/2016,2016-07-19,5.2227,-1.24
137/A/NBP/2016,2016-07-18,5.2882,-0.49
136/A/NBP/2016,2016-07-15,5.3142,1.31
135/A/NBP/2016,2016-07-14,5.2455,-0.6
134/A/NBP/2016,2016-07-13,5.2771,0.83
133/A/NBP/2016,2016-07-12,5.2339,1.62
132/A/NBP/2016,2016-07-11,5.1504,-0.44
131/A/NBP/2016,2016-07-08,5.1734,-0.5
130/A/NBP/2016,2016-07-07,5.1995,-0.08
129/A/NBP/2016,2016-07-06,5.2038,-0.81
128/A/NBP/2016,2016-07-05,5.2465,-0.72
127/A/NBP/2016,2016-07-04,5.2847,0.44
126/A/NBP/2016,2016-07-01,5.2616,-1.94
125/A/NBP/2016,2016-06-30,5.3655,0.4
124/A/NBP/2016,2016-06-29,5.3441,0.4
123/A/NBP/2016,2016-06-28,5.3226,-0.77
122/A/NBP/2016,2016-06-27,5.3638,-3.61
121/A/NBP/2016,2016-06-24,5.5644,-2.43
120/A/NBP/2016,2016-06-23,5.7028,-0.09
119/A/NBP/2016,2016-06-22,5.708,-0.21
118/A/NBP/2016,2016-06-21,5.72,0.82
117/A/NBP/2016,2016-06-20,5.6736,0.68
116/A/NBP/2016,2016-06-17,5.6352,0.77
115/A/NBP/2016,2016-06-16,5.592,0.1
114/A/NBP/2016,2016-06-15,5.5864,0.08
113/A/NBP/2016,2016-06-14,5.582,1.29
112/A/NBP/2016,2016-06-13,5.5109,-0.99
111/A/NBP/2016,2016-06-10,5.5662,0.88
110/A/NBP/2016,2016-06-09,5.5174,-0.49
109/A/NBP/2016,2016-06-08,5.5448,-0.85
108/A/NBP/2016,2016-06-07,5.5923,0.38
107/A/NBP/2016,2016-06-06,5.5713,-2.03
106/A/NBP/2016,2016-06-03,5.6867,0.45
105/A/NBP/2016,2016-06-02,5.6614,-0.51
104/A/NBP/2016,2016-06-01,5.6903,-0.98
103/A/NBP/2016,2016-05-31,5.7469,-0.24
102/A/NBP/2016,2016-05-30,5.761,-0.22
101/A/NBP/2016,2016-05-27,5.7738,-0.69
100/A/NBP/2016,2016-05-25,5.8139,0.55
99/A/NBP/2016,2016-05-24,5.7821,0.65
98/A/NBP/2016,2016-05-23,5.7449,0.16
97/A/NBP/2016,2016-05-20,5.7355,-0.01
96/A/NBP/2016,2016-05-19,5.7359,1.98
95/A/NBP/2016,2016-05-18,5.6243,0.93
94/A/NBP/2016,2016-05-17,5.5725,0.5
93/A/NBP/2016,2016-05-16,5.5449,-0.79
92/A/NBP/2016,2016-05-13,5.589,-0.25
91/A/NBP/2016,2016-05-12,5.603,0.03
90/A/NBP/2016,2016-05-11,5.6012,-0.21
89/A/NBP/2016,2016-05-10,5.613,0.41
88/A/NBP/2016,2016-05-09,5.5901,-0.38
87/A/NBP/2016,2016-05-06,5.6116,0.56
86/A/NBP/2016,2016-05-05,5.5802,0.61
85/A/NBP/2016,2016-05-04,5.5465,-0.63
84/A/NBP/2016,2016-05-02,5.5814,-1.21
83/A/NBP/2016,2016-04-29,5.6496,-0.01
82/A/NBP/2016,2016-04-28,5.6504,-0.2
81/A/NBP/2016,2016-04-27,5.6617,-0.23
80/A/NBP/2016,2016-04-26,5.6746,0.94
79/A/NBP/2016,2016-04-25,5.622,2.07
78/A/NBP/2016,2016-04-22,5.5078,1.33
77/A/NBP/2016,2016-04-21,5.4357,-0.07
76/A/NBP/2016,2016-04-20,5.4394,0.17
75/A/NBP/2016,2016-04-19,5.4302,0.66
74/A/NBP/2016,2016-04-18,5.3945,-0.23
73/A/NBP/2016,2016-04-15,5.4071,0.13
72/A/NBP/2016,2016-04-14,5.4003,0.65
71/A/NBP/2016,2016-04-13,5.3654,0.13
70/A/NBP/2016,2016-04-12,5.3587,0.42
69/A/NBP/2016,2016-04-11,5.3362,0.32
68/A/NBP/2016,2016-04-08,5.319,0.92
67/A/NBP/2016,2016-04-07,5.2704,-0.43
66/A/NBP/2016,2016-04-06,5.2933,-0.4
65/A/NBP/2016,2016-04-05,5.3145,0.52
